650	0.007339114	0.779614862
650.5	0.007373798	0.779590466
651	0.007409121	0.779566091
651.5	0.007446393	0.779541736
652	0.007484558	0.779517401
652.5	0.007523475	0.779493086
653	0.007561969	0.779468792
653.5	0.007597378	0.779444517
654	0.007632748	0.779420262
654.5	0.007668448	0.779396028
655	0.007705183	0.779371813
655.5	0.007742813	0.779347618
656	0.007780341	0.779323444
656.5	0.007818251	0.779299289
657	0.007854982	0.779275153
657.5	0.007891011	0.779251038
658	0.007926061	0.779226942
658.5	0.007961206	0.779202867
659	0.007997074	0.77917881
659.5	0.008033074	0.779154774
660	0.008067714	0.779130757
660.5	0.00810033	0.77910676
661	0.008131209	0.779082782
661.5	0.00816228	0.779058824
662	0.008192797	0.779034886
662.5	0.00822414	0.779010966
663	0.00825568	0.778987067
663.5	0.008286161	0.778963187
664	0.008316028	0.778939326
664.5	0.008342169	0.778915484
665	0.008367948	0.778891662
665.5	0.008391931	0.778867859
666	0.008416219	0.778844076
666.5	0.008438159	0.778820312
667	0.008459503	0.778796566
667.5	0.008479178	0.778772841
668	0.008497181	0.778749134
668.5	0.008512815	0.778725446
669	0.008526735	0.778701778
669.5	0.008539571	0.778678128
670	0.008552875	0.778654498
670.5	0.008565155	0.778630886
671	0.008576669	0.778607294
671.5	0.008587762	0.778583721
672	0.00859842	0.778560166
672.5	0.008608656	0.77853663
673	0.008615955	0.778513113
673.5	0.008622012	0.778489615
674	0.008625315	0.778466136
674.5	0.00862721	0.778442676
675	0.008628054	0.778419234
675.5	0.008629012	0.778395811
676	0.008628727	0.778372407
676.5	0.008627141	0.778349021
677	0.008625065	0.778325654
677.5	0.008623275	0.778302306
678	0.00862142	0.778278976
678.5	0.008619928	0.778255665
679	0.008617773	0.778232372
679.5	0.008615738	0.778209098
680	0.008612168	0.778185842
680.5	0.008609232	0.778162605
681	0.008605399	0.778139386
681.5	0.008601538	0.778116185
682	0.008596133	0.778093003
682.5	0.008591454	0.778069839
683	0.008586866	0.778046694
683.5	0.008583402	0.778023566
684	0.008578981	0.778000457
684.5	0.008575695	0.777977366
685	0.008573508	0.777954293
685.5	0.008571656	0.777931239
686	0.008569526	0.777908202
686.5	0.008566338	0.777885184
687	0.008562808	0.777862184
687.5	0.008559481	0.777839202
688	0.008557159	0.777816237
688.5	0.008555451	0.777793291
689	0.008554772	0.777770363
689.5	0.008553859	0.777747452
690	0.008553474	0.77772456
690.5	0.008552854	0.777701685
691	0.00855298	0.777678829
691.5	0.00855346	0.77765599
692	0.008553083	0.777633169
692.5	0.008551658	0.777610365
693	0.008550478	0.77758758
693.5	0.008550191	0.777564812
694	0.00855124	0.777542062
694.5	0.008553555	0.777519329
695	0.008557326	0.777496614
695.5	0.008561476	0.777473917
696	0.008564517	0.777451238
696.5	0.008567038	0.777428576
697	0.008571502	0.777405931
697.5	0.008578538	0.777383304
698	0.008587585	0.777360694
698.5	0.008596591	0.777338102
699	0.008606187	0.777315528
699.5	0.008615422	0.77729297
700	0.00862459	0.77727043
700.5	0.008634527	0.777247908
701	0.008646156	0.777225403
701.5	0.008659912	0.777202915
702	0.008673935	0.777180444
702.5	0.008689817	0.777157991
703	0.008705456	0.777135555
703.5	0.00872278	0.777113136
704	0.008739985	0.777090734
704.5	0.008758729	0.777068349
705	0.008779434	0.777045982
705.5	0.008802745	0.777023631
706	0.008828107	0.777001298
706.5	0.00885404	0.776978982
707	0.00888216	0.776956682
707.5	0.008912939	0.7769344
708	0.008946448	0.776912135
708.5	0.008980417	0.776889887
709	0.009015698	0.776867655
709.5	0.009053353	0.776845441
710	0.00909355	0.776823243
710.5	0.009134933	0.776801062
711	0.009178339	0.776778898
711.5	0.009223845	0.776756751
712	0.009272147	0.776734621
712.5	0.009322827	0.776712507
713	0.009374315	0.77669041
713.5	0.009428219	0.77666833
714	0.009482971	0.776646266
714.5	0.009541045	0.776624219
715	0.00960139	0.776602189
715.5	0.00966515	0.776580175
716	0.009730682	0.776558178
716.5	0.009797414	0.776536198
717	0.009865464	0.776514234
717.5	0.009936724	0.776492286
718	0.010010863	0.776470355
718.5	0.010086941	0.776448441
719	0.010164387	0.776426543
719.5	0.010244296	0.776404661
720	0.010327318	0.776382796
720.5	0.010412123	0.776360947
721	0.01049957	0.776339114
721.5	0.01058795	0.776317298
722	0.010677609	0.776295498
722.5	0.010767221	0.776273714
723	0.010858661	0.776251947
723.5	0.010953188	0.776230196
724	0.011050006	0.776208461
724.5	0.011148115	0.776186742
725	0.011246712	0.776165039
725.5	0.011346583	0.776143353
726	0.011447716	0.776121682
726.5	0.011550075	0.776100028
727	0.011652803	0.77607839
727.5	0.011755255	0.776056767
728	0.01185723	0.776035161
728.5	0.011958232	0.776013571
729	0.012058898	0.775991997
729.5	0.012160137	0.775970438
730	0.012261514	0.775948896
730.5	0.012363289	0.775927369
731	0.012462831	0.775905859
731.5	0.012561144	0.775884364
732	0.01265635	0.775862885
732.5	0.012748856	0.775841422
733	0.012838622	0.775819975
733.5	0.012926102	0.775798543
734	0.013010234	0.775777127
734.5	0.013090986	0.775755727
735	0.013169247	0.775734343
735.5	0.01324454	0.775712974
736	0.013316236	0.775691621
736.5	0.0133823	0.775670284
737	0.013442993	0.775648962
737.5	0.013497019	0.775627656
738	0.013545069	0.775606365
738.5	0.013587715	0.77558509
739	0.013625226	0.775563831
739.5	0.013658154	0.775542587
740	0.013685645	0.775521358
740.5	0.013707676	0.775500145
741	0.013723723	0.775478947
741.5	0.013733674	0.775457765
742	0.013736547	0.775436598
742.5	0.013733847	0.775415447
743	0.0137255	0.775394311
743.5	0.013711832	0.77537319
744	0.013692429	0.775352084
744.5	0.013667417	0.775330994
745	0.013637991	0.775309919
745.5	0.013603299	0.77528886
746	0.013565228	0.775267815
746.5	0.013523175	0.775246786
747	0.013478339	0.775225772
747.5	0.013429889	0.775204773
748	0.013378749	0.775183789
748.5	0.013323172	0.775162821
749	0.013263361	0.775141867
749.5	0.01319972	0.775120929
750	0.013132982	0.775100005
750.5	0.013062128	0.775079097
751	0.012990169	0.775058203
751.5	0.01291675	0.775037325
752	0.012842167	0.775016462
752.5	0.012764718	0.774995613
753	0.012685401	0.77497478
753.5	0.012604976	0.774953961
754	0.012522101	0.774933157
754.5	0.012435901	0.774912369
755	0.012348072	0.774891595
755.5	0.01225859	0.774870835
756	0.012167981	0.774850091
756.5	0.012075161	0.774829361
757	0.011980222	0.774808647
757.5	0.011883056	0.774787947
758	0.011786147	0.774767261
758.5	0.011687725	0.774746591
759	0.011589675	0.774725935
759.5	0.011491601	0.774705293
760	0.011393629	0.774684667
760.5	0.011295459	0.774664055
761	0.011193568	0.774643457
761.5	0.011091458	0.774622875
762	0.010986741	0.774602306
762.5	0.010882718	0.774581753
763	0.010777905	0.774561214
763.5	0.010673599	0.774540689
764	0.010569106	0.774520179
764.5	0.010464995	0.774499683
765	0.010361186	0.774479202
765.5	0.010257176	0.774458735
766	0.010153004	0.774438283
766.5	0.010049913	0.774417845
767	0.0099469	0.774397421
767.5	0.009844193	0.774377012
768	0.009740927	0.774356617
768.5	0.009638169	0.774336236
769	0.009534775	0.77431587
769.5	0.00943069	0.774295518
770	0.009326033	0.77427518
770.5	0.009222803	0.774254856
771	0.009120665	0.774234547
771.5	0.00901926	0.774214252
772	0.00891895	0.774193971
772.5	0.008818874	0.774173704
773	0.008719635	0.774153451
773.5	0.008619536	0.774133212
774	0.00851998	0.774112988
774.5	0.008421019	0.774092777
775	0.008322088	0.774072581
775.5	0.008222809	0.774052399
776	0.008124306	0.774032231
776.5	0.008027404	0.774012076
777	0.007933206	0.773991936
777.5	0.007839839	0.77397181
778	0.007746717	0.773951697
778.5	0.007654427	0.773931599
779	0.007561247	0.773911514
779.5	0.007470362	0.773891444
780	0.007380312	0.773871387
780.5	0.007293209	0.773851344
781	0.007207202	0.773831315
781.5	0.007121863	0.7738113
782	0.007038709	0.773791299
782.5	0.006956564	0.773771311
783	0.006875158	0.773751337
783.5	0.006794335	0.773731377
784	0.006713144	0.773711431
784.5	0.006635291	0.773691498
785	0.006558354	0.773671579
785.5	0.006482455	0.773651674
786	0.006407616	0.773631782
786.5	0.00633472	0.773611904
787	0.006263725	0.773592039
787.5	0.006193876	0.773572189
788	0.006125105	0.773552351
788.5	0.006057853	0.773532528
789	0.00599099	0.773512718
789.5	0.005925789	0.773492921
790	0.005862657	0.773473138
790.5	0.005799456	0.773453369
791	0.005736683	0.773433613
791.5	0.005676793	0.77341387
792	0.005620897	0.773394141
792.5	0.005566957	0.773374425
793	0.005513157	0.773354723
793.5	0.005459927	0.773335034
794	0.005408625	0.773315358
794.5	0.005357925	0.773295696
795	0.005307865	0.773276047
795.5	0.005259266	0.773256412
796	0.005211906	0.773236789
796.5	0.00516575	0.77321718
797	0.005120802	0.773197585
797.5	0.005078044	0.773178002
798	0.005036845	0.773158433
798.5	0.004995379	0.773138877
799	0.004953276	0.773119334
799.5	0.004911189	0.773099805
800	0.004868622	0.773080288
800.5	0.004826751	0.773060785
801	0.004786378	0.773041295
801.5	0.004747892	0.773021818
802	0.004709636	0.773002354
802.5	0.004672812	0.772982903
803	0.004636259	0.772963465
803.5	0.004601063	0.77294404
804	0.004564	0.772924628
804.5	0.004527913	0.77290523
805	0.004491492	0.772885844
805.5	0.00445609	0.772866471
806	0.004421368	0.772847111
806.5	0.004387159	0.772827765
807	0.00435415	0.772808431
807.5	0.004320976	0.77278911
808	0.004289454	0.772769802
808.5	0.004256884	0.772750506
809	0.00422519	0.772731224
809.5	0.004193046	0.772711954
810	0.004161789	0.772692698
810.5	0.00412988	0.772673454
811	0.004096898	0.772654223
811.5	0.004065205	0.772635004
812	0.004035309	0.772615799
812.5	0.004007244	0.772596606
813	0.003979406	0.772577426
813.5	0.00395137	0.772558259
814	0.003923671	0.772539104
814.5	0.003896636	0.772519962
815	0.003870107	0.772500833
815.5	0.003843859	0.772481716
816	0.003818322	0.772462612
816.5	0.003793561	0.772443521
817	0.003769927	0.772424442
817.5	0.003746567	0.772405376
818	0.003723619	0.772386322
818.5	0.003701121	0.772367281
819	0.003678454	0.772348252
819.5	0.003655535	0.772329236
820	0.003633897	0.772310233
820.5	0.003613582	0.772291242
821	0.003593743	0.772272263
821.5	0.003573569	0.772253297
822	0.003554589	0.772234343
822.5	0.003536399	0.772215402
823	0.003518844	0.772196473
823.5	0.003500723	0.772177557
824	0.003482434	0.772158653
824.5	0.003466567	0.772139761
825	0.003451085	0.772120882
825.5	0.003436694	0.772102015
826	0.003421755	0.77208316
826.5	0.003407463	0.772064318
827	0.003393298	0.772045488
827.5	0.003379073	0.77202667
828	0.00336444	0.772007864
828.5	0.003350088	0.771989071
829	0.003335628	0.77197029
829.5	0.003321422	0.771951521
830	0.003307182	0.771932764
830.5	0.003293207	0.77191402
831	0.003279952	0.771895287
831.5	0.003266956	0.771876567
832	0.003253156	0.771857859
832.5	0.003239235	0.771839163
833	0.003225835	0.771820479
833.5	0.003212776	0.771801808
834	0.003199131	0.771783148
834.5	0.003186065	0.7717645
835	0.003173407	0.771745865
835.5	0.003161466	0.771727241
836	0.003148697	0.77170863
836.5	0.003135621	0.77169003
837	0.003123192	0.771671442
837.5	0.003110637	0.771652867
838	0.00309839	0.771634303
838.5	0.003085297	0.771615751
839	0.003072457	0.771597212
839.5	0.003059079	0.771578684
840	0.003044903	0.771560168
840.5	0.003030889	0.771541664
841	0.003017177	0.771523172
841.5	0.003005181	0.771504691
842	0.002994368	0.771486223
842.5	0.002983499	0.771467766
843	0.002973202	0.771449321
843.5	0.002962037	0.771430888
844	0.002951288	0.771412466
844.5	0.002940397	0.771394057
845	0.002930239	0.771375659
845.5	0.002920096	0.771357273
846	0.002908756	0.771338899
846.5	0.00289703	0.771320536
847	0.002884794	0.771302185
847.5	0.002872748	0.771283846
848	0.002860986	0.771265518
848.5	0.002850229	0.771247202
849	0.002840119	0.771228898
849.5	0.002829686	0.771210605
850	0.002819524	0.771192324
850.5	0.0028097	0.771174054
851	0.002800654	0.771155796
851.5	0.002792014	0.77113755
852	0.002783175	0.771119315
852.5	0.002774447	0.771101092
853	0.002765857	0.77108288
853.5	0.002757966	0.77106468
854	0.002750236	0.771046491
854.5	0.002742814	0.771028313
855	0.002736204	0.771010148
855.5	0.002730019	0.770991993
856	0.002724485	0.77097385
856.5	0.00272005	0.770955719
857	0.002716619	0.770937599
857.5	0.002713902	0.77091949
858	0.00271084	0.770901392
858.5	0.002708526	0.770883306
859	0.002706326	0.770865232
859.5	0.002705073	0.770847169
860	0.002704369	0.770829117
860.5	0.002704297	0.770811076
861	0.002704828	0.770793047
861.5	0.002706072	0.770775029
862	0.002708615	0.770757022
862.5	0.00271257	0.770739026
863	0.002716986	0.770721042
863.5	0.002722131	0.770703069
864	0.002726681	0.770685107
864.5	0.002731496	0.770667156
865	0.00273724	0.770649217
865.5	0.002743805	0.770631289
866	0.002751077	0.770613371
866.5	0.002758587	0.770595466
867	0.002767619	0.770577571
867.5	0.00277798	0.770559687
868	0.002789371	0.770541814
868.5	0.002802278	0.770523953
869	0.002816184	0.770506103
869.5	0.002830122	0.770488263
870	0.002844475	0.770470435
870.5	0.002859692	0.770452618
871	0.002876729	0.770434811
871.5	0.002893715	0.770417016
872	0.002911144	0.770399232
872.5	0.002928528	0.770381459
873	0.002946004	0.770363697
873.5	0.002963893	0.770345945
874	0.002982259	0.770328205
874.5	0.003001417	0.770310476
875	0.003021319	0.770292757
875.5	0.003041446	0.77027505
876	0.003060862	0.770257353
876.5	0.003080062	0.770239668
877	0.003099887	0.770221993
877.5	0.003121152	0.770204329
878	0.003143101	0.770186676
878.5	0.003165433	0.770169033
879	0.003188684	0.770151402
879.5	0.003213031	0.770133781
880	0.003237969	0.770116171
